year,month,tmean
1953,Mar,-0.7325818538665771
1953,Apr,3.9513211250305176
1953,May,0.6607831716537476
1953,Jun,1.8075615167617798
1953,Jul,0.3151508569717407
1953,Aug,-0.23049671947956085
1953,Sep,0.8803543448448181
1953,Oct,0.35406652092933655
1953,Nov,-0.8767372369766235
1953,Dec,-1.1949793100357056
1954,Jan,-2.762343168258667
1954,Feb,-2.0517475605010986
1954,Mar,4.749436855316162
1954,Apr,-1.7484513521194458
1954,May,-1.4451180696487427
1954,Jun,-1.1771962642669678
1954,Jul,0.2809647023677826
1954,Aug,3.157569408416748
1954,Sep,0.7415907979011536
1954,Oct,2.2101967334747314
1954,Nov,2.143303394317627
1954,Dec,-4.527961730957031
1955,Jan,1.3898714780807495
1955,Feb,-5.385176181793213
1955,Mar,-0.8486341834068298
1955,Apr,-0.8619008660316467
1955,May,0.05747612193226814
1955,Jun,0.5922361612319946
1955,Jul,1.1657522916793823
1955,Aug,-1.7966803312301636
1955,Sep,0.4424739181995392
1955,Oct,0.7422733902931213
1955,Nov,-6.179555416107178
1955,Dec,-2.550283908843994
1956,Jan,-2.798332452774048
1956,Feb,-4.28753137588501
1956,Mar,2.8120510578155518
1956,Apr,1.7593520879745483
1956,May,0.5503602027893066
1956,Jun,-0.34105902910232544
1956,Jul,0.7309626340866089
1956,Aug,-1.964372992515564
1956,Sep,-0.14208894968032837
1956,Oct,-2.823791980743408
1956,Nov,-3.769204616546631
1956,Dec,-3.601609468460083
1957,Jan,7.400930881500244
1957,Feb,-0.6034952998161316
1957,Mar,2.534276008605957
1957,Apr,3.6485042572021484
1957,May,-0.14451219141483307
1957,Jun,-0.4210694134235382
1957,Jul,-0.3178623914718628
1957,Aug,3.1948375701904297
1957,Sep,0.12538935244083405
1957,Oct,2.359844207763672
1957,Nov,-0.4518603980541229
1957,Dec,-4.167734622955322
1958,Jan,1.6719282865524292
1958,Feb,-1.807883858680725
1958,Mar,2.6858901977539063
1958,Apr,1.6317132711410522
1958,May,0.6471492052078247
1958,Jun,2.664458751678467
1958,Jul,2.0269641876220703
1958,Aug,2.35306453704834
1958,Sep,1.67121422290802
1958,Oct,-1.607839822769165
1958,Nov,0.23420315980911255
1958,Dec,1.5663604736328125
1959,Jan,-2.6915829181671143
1959,Feb,7.566539764404297
1959,Mar,-5.149773597717285
1959,Apr,-0.9279696345329285
1959,May,-1.3135831356048584
1959,Jun,-0.6547474265098572
1959,Jul,-2.102682113647461
1959,Aug,-2.1625328063964844
1959,Sep,-1.0511810779571533
1959,Oct,-0.8305659294128418
1959,Nov,-2.6890296936035156
1959,Dec,-1.2018312215805054
1960,Jan,-1.8933950662612915
1960,Feb,5.064611911773682
1960,Mar,0.2909519672393799
1960,Apr,-1.762518286705017
1960,May,1.4722458124160767
1960,Jun,-0.3632855713367462
1960,Jul,-1.4526947736740112
1960,Aug,-1.3034591674804688
1960,Sep,-1.2486801147460938
1960,Oct,0.21487854421138763
1960,Nov,-4.235915184020996
1960,Dec,5.959624290466309
1961,Jan,4.159958839416504
1961,Feb,-1.9084120988845825
1961,Mar,-3.521331310272217
1961,Apr,-4.569774627685547
1961,May,1.295568585395813
1961,Jun,0.3082611858844757
1961,Jul,-0.1532556414604187
1961,Aug,-0.855413019657135
1961,Sep,0.8936688899993896
1961,Oct,-1.7505903244018555
1961,Nov,-1.8081765174865723
1961,Dec,-3.3534533977508545
1962,Jan,6.788435935974121
1962,Feb,6.934839248657227
1962,Mar,-0.3443295359611511
1962,Apr,-0.07419612258672714
1962,May,-1.890671730041504
1962,Jun,0.4283844828605652
1962,Jul,0.3862074315547943
1962,Aug,1.9296448230743408
1962,Sep,-0.6931549906730652
1962,Oct,3.0665605068206787
1962,Nov,1.9545371532440186
1962,Dec,4.349120616912842
1963,Jan,2.182215452194214
1963,Feb,3.1233201026916504
1963,Mar,-0.08139248192310333
1963,Apr,3.4309000968933105
1963,May,2.6656911373138428
1963,Jun,-0.7410318851470947
1963,Jul,-0.6327720284461975
1963,Aug,0.27868592739105225
1963,Sep,-0.6413577198982239
1963,Oct,0.2216932624578476
1963,Nov,-4.325581073760986
1963,Dec,6.367565155029297
1964,Jan,-2.06740140914917
1964,Feb,1.3004655838012695
1964,Mar,-5.3920745849609375
1964,Apr,-4.6734299659729
1964,May,-2.0462093353271484
1964,Jun,-0.8262251615524292
1964,Jul,-1.4899009466171265
1964,Aug,-0.695229709148407
1964,Sep,-0.3058735728263855
1964,Oct,1.8446954488754272
1964,Nov,0.7819976806640625
1964,Dec,-5.7249674797058105
1965,Jan,-3.1543731689453125
1965,Feb,-6.2586164474487305
1965,Mar,6.946424961090088
1965,Apr,2.5552642345428467
1965,May,-1.1959694623947144
1965,Jun,-1.4732582569122314
1965,Jul,-0.7164696455001831
1965,Aug,-0.466504842042923
1965,Sep,0.5934329628944397
1965,Oct,-3.4813361167907715
1965,Nov,3.54229474067688
1965,Dec,-0.17855478823184967
1966,Jan,-5.602578163146973
1966,Feb,-0.9336016178131104
1966,Mar,-2.765671491622925
1966,Apr,-3.3906710147857666
1966,May,-0.22735564410686493
1966,Jun,0.9519951939582825
1966,Jul,0.6320741176605225
1966,Aug,-1.036289095878601
1966,Sep,1.6982126235961914
1966,Oct,0.8903306722640991
1966,Nov,-0.3532756567001343
1966,Dec,0.42976123094558716
1967,Jan,1.6427643299102783
1967,Feb,-0.08676902204751968
1967,Mar,2.3466153144836426
1967,Apr,2.5288267135620117
1967,May,0.7115013599395752
1967,Jun,0.38074466586112976
1967,Jul,-0.8835793733596802
1967,Aug,-1.101198673248291
1967,Sep,-0.6834248304367065
1967,Oct,-1.0762457847595215
1967,Nov,1.3989753723144531
1967,Dec,3.477447271347046
1968,Jan,2.4683213233947754
1968,Feb,-1.568141222000122
1968,Mar,3.885571241378784
1968,Apr,-0.974840521812439
1968,May,0.7064242959022522
1968,Jun,0.5613475441932678
1968,Jul,1.5845659971237183
1968,Aug,0.312466025352478
1968,Sep,-0.6507185101509094
1968,Oct,0.4945630729198456
1968,Nov,-0.7549351453781128
1968,Dec,-1.580645203590393
1969,Jan,-2.547070264816284
1969,Feb,-1.5318801403045654
1969,Mar,0.8433035612106323
1969,Apr,4.27902889251709
1969,May,1.102508544921875
1969,Jun,0.8485647439956665
1969,Jul,-1.4337022304534912
1969,Aug,-4.603330135345459
1969,Sep,0.006597223225980997
1969,Oct,4.588825702667236
1969,Nov,-3.987926959991455
1969,Dec,5.988138198852539
1970,Jan,-0.42032092809677124
1970,Feb,2.735285997390747
1970,Mar,1.8707799911499023
1970,Apr,0.9323968291282654
1970,May,0.024108462035655975
1970,Jun,-0.7225376963615417
1970,Jul,0.14768891036510468
1970,Aug,0.3240809440612793
1970,Sep,-3.685004949569702
1970,Oct,-5.14194917678833
1970,Nov,1.3904610872268677
1970,Dec,-0.006987097207456827
1971,Jan,-6.287182331085205
1971,Feb,-3.590782880783081
1971,Mar,-1.7742410898208618
1971,Apr,-2.998731851577759
1971,May,-0.09402654320001602
1971,Jun,1.8705470561981201
1971,Jul,0.5918558239936829
1971,Aug,-2.3502094745635986
1971,Sep,-0.36665868759155273
1971,Oct,-1.313744306564331
1971,Nov,-1.7725751399993896
1971,Dec,-0.3819708228111267
1972,Jan,-1.4752191305160522
1972,Feb,-1.8797707557678223
1972,Mar,-2.3640317916870117
1972,Apr,-3.126966714859009
1972,May,-1.2671128511428833
1972,Jun,0.47653529047966003
1972,Jul,0.2171846479177475
1972,Aug,1.1141985654830933
1972,Sep,-2.225656747817993
1972,Oct,2.0878121852874756
1972,Nov,0.5365979075431824
1972,Dec,3.7343053817749023
1973,Jan,1.3674979209899902
1973,Feb,1.5193480253219604
1973,Mar,-2.699690818786621
1973,Apr,0.7669094800949097
1973,May,1.0836020708084106
1973,Jun,0.03078227862715721
1973,Jul,-0.10869810730218887
1973,Aug,-0.49414584040641785
1973,Sep,1.9025745391845703
1973,Oct,-0.47383585572242737
1973,Nov,-1.5952216386795044
1973,Dec,3.1147634983062744
1974,Jan,2.001739978790283
1974,Feb,-5.691110134124756
1974,Mar,-2.77156662940979
1974,Apr,-3.5201001167297363
1974,May,-1.140757441520691
1974,Jun,-2.39414119720459
1974,Jul,-1.0994315147399902
1974,Aug,-0.2592688500881195
1974,Sep,0.15911135077476501
1974,Oct,-4.834554195404053
1974,Nov,-3.4449381828308105
1974,Dec,-4.577601432800293
1975,Jan,-4.757216930389404
1975,Feb,1.2115042209625244
1975,Mar,3.5144460201263428
1975,Apr,-0.5059656500816345
1975,May,0.3367998003959656
1975,Jun,0.2310008704662323
1975,Jul,0.5120213031768799
1975,Aug,-0.7299968004226685
1975,Sep,-1.7941783666610718
1975,Oct,-1.6502654552459717
1975,Nov,-5.832683563232422
1975,Dec,-4.116172790527344
1976,Jan,-1.713113784790039
1976,Feb,-3.2984209060668945
1976,Mar,-0.3478577136993408
1976,Apr,2.9992377758026123
1976,May,0.022942470386624336
1976,Jun,-0.5837611556053162
1976,Jul,-0.21509148180484772
1976,Aug,1.5014992952346802
1976,Sep,2.2866199016571045
1976,Oct,-0.6018093824386597
1976,Nov,5.519364356994629
1976,Dec,-2.6270751953125
1977,Jan,5.366775035858154
1977,Feb,4.6632490158081055
1977,Mar,-4.1409478187561035
1977,Apr,-1.7100145816802979
1977,May,0.36025387048721313
1977,Jun,-0.10636360198259354
1977,Jul,-0.693043053150177
1977,Aug,2.5962071418762207
1977,Sep,1.915484070777893
1977,Oct,2.2967286109924316
1977,Nov,-2.8025474548339844
1977,Dec,0.9395973086357117
1978,Jan,7.325907230377197
1978,Feb,4.1442155838012695
1978,Mar,3.3290884494781494
1978,Apr,1.2238689661026
1978,May,-2.310603618621826
1978,Jun,-1.7534308433532715
1978,Jul,1.0298868417739868
1978,Aug,-0.7774895429611206
1978,Sep,2.5326600074768066
1978,Oct,-4.392708778381348
1978,Nov,4.674471378326416
1978,Dec,3.1443464756011963
1979,Jan,6.873610973358154
1979,Feb,-3.6485776901245117
1979,Mar,-1.760524034500122
1979,Apr,0.8355685472488403
1979,May,2.5176095962524414
1979,Jun,-0.14596785604953766
1979,Jul,2.0720133781433105
1979,Aug,3.038658857345581
1979,Sep,1.219273328781128
1979,Oct,3.5202581882476807
1979,Nov,8.619863510131836
1979,Dec,-0.13268110156059265
1980,Jan,0.7074803709983826
1980,Feb,7.347188949584961
1980,Mar,2.0169663429260254
1980,Apr,-1.1136378049850464
1980,May,-0.2616752088069916
1980,Jun,1.908274531364441
1980,Jul,-1.3791959285736084
1980,Aug,-0.8286570310592651
1980,Sep,-3.3838188648223877
1980,Oct,2.7926998138427734
1980,Nov,1.6963036060333252
1980,Dec,-3.451807737350464
1981,Jan,14.243266105651855
1981,Feb,3.3140599727630615
1981,Mar,4.980469703674316
1981,Apr,1.3307512998580933
1981,May,3.5285346508026123
1981,Jun,-0.4832518696784973
1981,Jul,-0.8845129609107971
1981,Aug,-1.6534472703933716
1981,Sep,-1.212229609489441
1981,Oct,1.5008208751678467
1981,Nov,1.1116504669189453
1981,Dec,4.524981498718262
1982,Jan,-2.132354974746704
1982,Feb,4.712679862976074
1982,Mar,1.461283564567566
1982,Apr,0.18955598771572113
1982,May,-1.8643271923065186
1982,Jun,0.3313837945461273
1982,Jul,1.30880868434906
1982,Aug,-1.1199908256530762
1982,Sep,1.4929269552230835
1982,Oct,-4.138060569763184
1982,Nov,-4.766995906829834
1982,Dec,2.2141213417053223
1983,Jan,-2.8860208988189697
1983,Feb,1.8854331970214844
1983,Mar,-0.9965782761573792
1983,Apr,0.6998787522315979
1983,May,-3.555774450302124
1983,Jun,0.9551538228988647
1983,Jul,-0.03389957174658775
1983,Aug,-0.4613296687602997
1983,Sep,-2.8394229412078857
1983,Oct,-3.844895124435425
1983,Nov,2.0903127193450928
1983,Dec,3.0269315242767334
1984,Jan,0.9749960899353027
1984,Feb,-4.904152870178223
1984,Mar,0.7635207176208496
1984,Apr,-0.8165275454521179
1984,May,0.5655005574226379
1984,Jun,1.3401895761489868
1984,Jul,-1.0637143850326538
1984,Aug,-1.563620924949646
1984,Sep,0.5566861629486084
1984,Oct,-0.5517484545707703
1984,Nov,-5.084733486175537
1984,Dec,-1.8965741395950317
1985,Jan,8.317458152770996
1985,Feb,-0.24062176048755646
1985,Mar,3.4259777069091797
1985,Apr,-5.288717269897461
1985,May,1.2730166912078857
1985,Jun,0.4969205856323242
1985,Jul,-1.9145132303237915
1985,Aug,-0.6103228330612183
1985,Sep,-0.20364326238632202
1985,Oct,-2.4529929161071777
1985,Nov,0.08771819621324539
1985,Dec,6.525345325469971
1986,Jan,1.3916609287261963
1986,Feb,5.536718845367432
1986,Mar,-1.4108800888061523
1986,Apr,-4.336305618286133
1986,May,-1.910328984260559
1986,Jun,0.7096890211105347
1986,Jul,-0.2264910340309143
1986,Aug,-1.2905645370483398
1986,Sep,2.1313557624816895
1986,Oct,-0.6643198132514954
1986,Nov,-4.17043924331665
1986,Dec,4.873755931854248
1987,Jan,5.155572414398193
1987,Feb,1.3128820657730103
1987,Mar,0.9469426870346069
1987,Apr,-2.6950948238372803
1987,May,-0.6210852861404419
1987,Jun,0.6670640110969543
1987,Jul,0.677139163017273
1987,Aug,0.23972125351428986
1987,Sep,0.2368057370185852
1987,Oct,3.737880229949951
1987,Nov,-0.058147214353084564
1987,Dec,4.121041297912598
1988,Jan,3.9297068119049072
1988,Feb,3.719862222671509
1988,Mar,4.579546928405762
1988,Apr,2.7973413467407227
1988,May,0.36825352907180786
1988,Jun,1.4368226528167725
1988,Jul,0.8751118779182434
1988,Aug,-0.19957609474658966
1988,Sep,0.054145947098731995
1988,Oct,-3.0055344104766846
1988,Nov,-5.871797561645508
1988,Dec,5.469500541687012
1989,Jan,-3.8257250785827637
1989,Feb,13.173903465270996
1989,Mar,1.237701416015625
1989,Apr,4.5778656005859375
1989,May,0.07010899484157562
1989,Jun,0.6834340691566467
1989,Jul,2.2148056030273438
1989,Aug,2.896052122116089
1989,Sep,1.6525357961654663
1989,Oct,-0.06478046625852585
1989,Nov,-6.829612731933594
1989,Dec,3.407297134399414
1990,Jan,-3.1249139308929443
1990,Feb,-4.61668062210083
1990,Mar,6.1391143798828125
1990,Apr,5.790249347686768
1990,May,3.0389037132263184
1990,Jun,1.268725037574768
1990,Jul,1.6347274780273438
1990,Aug,-0.1267835646867752
1990,Sep,-0.4116811454296112
1990,Oct,0.0448877215385437
1990,Nov,-5.329588890075684
1990,Dec,-1.2943663597106934
1991,Jan,4.308414459228516
1991,Feb,1.053166151046753
1991,Mar,1.226312518119812
1991,Apr,3.41545033454895
1991,May,4.948477745056152
1991,Jun,0.5033141374588013
1991,Jul,-2.0274288654327393
1991,Aug,-2.3691184520721436
1991,Sep,0.862267255783081
1991,Oct,0.6156814098358154
1991,Nov,-3.5707645416259766
1991,Dec,-1.0928175449371338
1992,Jan,2.49570369720459
1992,Feb,0.8886776566505432
1992,Mar,5.701419353485107
1992,Apr,-0.9569034576416016
1992,May,-1.9711177349090576
1992,Jun,1.4535292387008667
1992,Jul,0.48794081807136536
1992,Aug,0.48061931133270264
1992,Sep,-5.00595235824585
1992,Oct,-2.9865710735321045
1992,Nov,1.1110130548477173
1992,Dec,1.0123721361160278
1993,Jan,5.075906276702881
1993,Feb,5.610004425048828
1993,Mar,5.518366813659668
1993,Apr,3.8536510467529297
1993,May,1.2440975904464722
1993,Jun,1.3152819871902466
1993,Jul,1.975873351097107
1993,Aug,-0.4712776839733124
1993,Sep,0.045271437615156174
1993,Oct,3.262448310852051
1993,Nov,1.8846993446350098
1993,Dec,4.916801929473877
1994,Jan,1.6632835865020752
1994,Feb,2.086075782775879
1994,Mar,1.1656031608581543
1994,Apr,0.7903006076812744
1994,May,2.0410242080688477
1994,Jun,-0.6814796328544617
1994,Jul,2.1618645191192627
1994,Aug,2.31477952003479
1994,Sep,-2.0505385398864746
1994,Oct,0.49445003271102905
1994,Nov,-2.720069408416748
1994,Dec,1.1304134130477905
1995,Jan,3.5602498054504395
1995,Feb,3.4715681076049805
1995,Mar,-0.09124439209699631
1995,Apr,5.311954021453857
1995,May,4.331654071807861
1995,Jun,1.0774980783462524
1995,Jul,0.4736941456794739
1995,Aug,-0.9376859664916992
1995,Sep,3.203493595123291
1995,Oct,0.594285786151886
1995,Nov,-1.6374390125274658
1995,Dec,-0.8042411804199219
1996,Jan,0.2837894856929779
1996,Feb,3.756077766418457
1996,Mar,4.573240280151367
1996,Apr,-0.9785120487213135
1996,May,1.0414245128631592
1996,Jun,1.1628735065460205
1996,Jul,-0.007379935123026371
1996,Aug,-3.551549196243286
1996,Sep,-3.2178122997283936
1996,Oct,-6.619968414306641
1996,Nov,0.1930253803730011
1996,Dec,2.2800118923187256
1997,Jan,0.4161708354949951
1997,Feb,5.166511535644531
1997,Mar,-1.119104027748108
1997,Apr,1.9283928871154785
1997,May,0.6683353185653687
1997,Jun,0.7331227660179138
1997,Jul,0.08633527904748917
1997,Aug,1.3805850744247437
1997,Sep,2.583038568496704
1997,Oct,-1.9961069822311401
1997,Nov,4.435375690460205
1997,Dec,2.849531650543213
1998,Jan,-0.23076432943344116
1998,Feb,5.153199672698975
1998,Mar,6.732359409332275
1998,Apr,8.830084800720215
1998,May,3.9158878326416016
1998,Jun,1.8411928415298462
1998,Jul,2.3731727600097656
1998,Aug,0.82829749584198
1998,Sep,1.8478734493255615
1998,Oct,1.5030995607376099
1998,Nov,2.0497004985809326
1998,Dec,5.799492359161377
1999,Jan,-0.20385298132896423
1999,Feb,0.5426033735275269
1999,Mar,1.3769707679748535
1999,Apr,0.5083047747612
1999,May,0.9078896045684814
1999,Jun,1.4926849603652954
1999,Jul,-0.977373480796814
1999,Aug,1.1293234825134277
1999,Sep,1.2961926460266113
1999,Oct,-1.745925784111023
1999,Nov,-1.7108007669448853
1999,Dec,-0.145696222782135
2000,Jan,3.5500199794769287
2000,Feb,6.219610691070557
2000,Mar,1.8342262506484985
2000,Apr,-0.02142539992928505
2000,May,-3.0369513034820557
2000,Jun,1.8161031007766724
2000,Jul,-0.6389452815055847
2000,Aug,-2.3731234073638916
2000,Sep,-1.1617234945297241
2000,Oct,-0.8915504813194275
2000,Nov,2.556997299194336
2000,Dec,3.6737606525421143
2001,Jan,8.617609024047852
2001,Feb,7.432633876800537
2001,Mar,-0.6926700472831726
2001,Apr,1.1431045532226563
2001,May,-3.9692249298095703
2001,Jun,0.3458159863948822
2001,Jul,-0.8423557877540588
2001,Aug,-0.28697049617767334
2001,Sep,2.17797589302063
2001,Oct,-0.4930972456932068
2001,Nov,1.416359305381775
2001,Dec,4.069474697113037
2002,Jan,4.981232643127441
2002,Feb,2.2755300998687744
2002,Mar,4.426735877990723
2002,Apr,0.5458009839057922
2002,May,1.2231554985046387
2002,Jun,-0.34956759214401245
2002,Jul,-1.0858495235443115
2002,Aug,-2.0683112144470215
2002,Sep,2.793152093887329
2002,Oct,2.819706678390503
2002,Nov,6.904786586761475
2002,Dec,10.194459915161133
2003,Jan,3.1966798305511475
2003,Feb,5.390645980834961
2003,Mar,1.8436946868896484
2003,Apr,3.8268632888793945
2003,May,0.1595083326101303
2003,Jun,0.09217585623264313
2003,Jul,-0.44848892092704773
2003,Aug,-1.1780195236206055
2003,Sep,-1.2913435697555542
2003,Oct,5.1236348152160645
2003,Nov,0.6275469660758972
2003,Dec,2.8142549991607666
2004,Jan,0.5996031761169434
2004,Feb,-0.25768470764160156
2004,Mar,-2.681849241256714
2004,Apr,1.5853309631347656
2004,May,0.9676916599273682
2004,Jun,3.747811794281006
2004,Jul,1.1833959817886353
2004,Aug,1.428036093711853
2004,Sep,-2.072061061859131
2004,Oct,0.018847165629267693
2004,Nov,-0.3051528334617615
2004,Dec,0.8324781060218811
2005,Jan,4.093857765197754
2005,Feb,2.9476935863494873
2005,Mar,4.874495029449463
2005,Apr,2.2628324031829834
2005,May,2.8694264888763428
2005,Jun,0.5413061380386353
2005,Jul,-2.6714136600494385
2005,Aug,0.33522289991378784
2005,Sep,0.4878263473510742
2005,Oct,1.3763316869735718
2005,Nov,-3.2006587982177734
2005,Dec,6.955850601196289
2006,Jan,-0.18314754962921143
2006,Feb,9.420411109924316
2006,Mar,-0.8654308915138245
2006,Apr,-0.9830479621887207
2006,May,2.432082176208496
2006,Jun,1.4062163829803467
2006,Jul,-0.5046166181564331
2006,Aug,-0.44580695033073425
2006,Sep,3.7445218563079834
2006,Oct,4.1637091636657715
2006,Nov,-2.03045392036438
2006,Dec,7.191853046417236
2007,Jan,4.861815452575684
2007,Feb,1.3294451236724854
2007,Mar,-3.25150990486145
2007,Apr,4.257479667663574
2007,May,-0.6684285998344421
2007,Jun,1.8937872648239136
2007,Jul,1.5755244493484497
2007,Aug,0.5640630722045898
2007,Sep,1.1222678422927856
2007,Oct,-0.4658472537994385
2007,Nov,4.309382438659668
2007,Dec,4.308151721954346
2008,Jan,1.958864688873291
2008,Feb,2.3398149013519287
2008,Mar,-0.6292886734008789
2008,Apr,4.306187152862549
2008,May,1.7438958883285522
2008,Jun,2.33140230178833
2008,Jul,-0.21070624887943268
2008,Aug,-2.6664323806762695
2008,Sep,-0.5890101194381714
2008,Oct,-3.00026535987854
2008,Nov,2.367893695831299
2008,Dec,3.02192759513855
2009,Jan,1.3143994808197021
2009,Feb,4.738749027252197
2009,Mar,-2.7071011066436768
2009,Apr,2.052830457687378
2009,May,1.5093650817871094
2009,Jun,-0.048747718334198
2009,Jul,0.17445313930511475
2009,Aug,-1.2599759101867676
2009,Sep,0.9672742486000061
2009,Oct,2.986388921737671
2009,Nov,-1.6695212125778198
2009,Dec,6.525853633880615
2010,Jan,1.467365026473999
2010,Feb,5.42066764831543
2010,Mar,3.4292609691619873
2010,Apr,7.629726886749268
2010,May,2.6143088340759277
2010,Jun,0.5729376077651978
2010,Jul,0.3756740391254425
2010,Aug,1.7318195104599
2010,Sep,1.2602812051773071
2010,Oct,1.1087031364440918
2010,Nov,6.671846866607666
2010,Dec,-1.3961364030838013
2011,Jan,3.782802104949951
2011,Feb,5.219846248626709
2011,Mar,3.3140087127685547
2011,Apr,-1.137949824333191
2011,May,2.1828982830047607
2011,Jun,-0.6740952730178833
2011,Jul,0.40844061970710754
2011,Aug,0.21268333494663239
2011,Sep,1.711330771446228
2011,Oct,2.6745035648345947
2011,Nov,-3.8085055351257324
2011,Dec,4.348679542541504
2012,Jan,-1.6269537210464478
2012,Feb,6.546416282653809
2012,Mar,-3.820345640182495
2012,Apr,3.6257011890411377
2012,May,1.1588506698608398
2012,Jun,2.9031903743743896
2012,Jul,1.6959283351898193
2012,Aug,1.515985369682312
2012,Sep,2.3665056228637695
2012,Oct,2.3945069313049316
2012,Nov,-0.8922096490859985
2012,Dec,-1.3429099321365356
2013,Jan,2.3256680965423584
2013,Feb,1.3377670049667358
2013,Mar,1.332124948501587
2013,Apr,-2.4874210357666016
2013,May,-1.6542823314666748
2013,Jun,2.286954641342163
2013,Jul,0.41275814175605774
2013,Aug,1.2760173082351685
2013,Sep,-0.014752165414392948
2013,Oct,5.872649192810059
2013,Nov,3.008277654647827
2013,Dec,1.7172542810440063
2014,Jan,6.481238842010498
2014,Feb,3.3294317722320557
2014,Mar,5.102420330047607
2014,Apr,2.532961368560791
2014,May,2.8301942348480225
2014,Jun,0.5975413918495178
2014,Jul,-0.7011358141899109
2014,Aug,0.1262047439813614
2014,Sep,0.4147082567214966
2014,Oct,1.9929178953170776
2014,Nov,3.0247552394866943
2014,Dec,5.575243949890137
2015,Jan,4.052631855010986
2015,Feb,6.446422576904297
2015,Mar,4.9155192375183105
2015,Apr,4.608843803405762
2015,May,5.753559112548828
2015,Jun,1.77773118019104
2015,Jul,-0.8238774538040161
2015,Aug,-1.7493971586227417
2015,Sep,-1.5895678997039795
2015,Oct,1.4922996759414673
2015,Nov,3.6896438598632813
2015,Dec,2.65712308883667
2016,Jan,9.431710243225098
2016,Feb,8.039576530456543
2016,Mar,5.393575191497803
2016,Apr,3.595175266265869
2016,May,3.7967686653137207
2016,Jun,-0.10024446994066238
2016,Jul,0.03993595391511917
2016,Aug,0.3689838647842407
2016,Sep,-0.0373462550342083
2016,Oct,1.6144413948059082
2016,Nov,2.6984567642211914
2016,Dec,3.5624101161956787
2017,Jan,6.690537929534912
2017,Feb,5.347282886505127
2017,Mar,1.1370235681533813
2017,Apr,1.5059951543807983
2017,May,2.93109130859375
2017,Jun,0.430092453956604
2017,Jul,1.912156343460083
2017,Aug,0.2883734107017517
2017,Sep,1.5691889524459839
2017,Oct,2.735194206237793
2017,Nov,3.071319103240967
2017,Dec,10.8452730178833
2018,Jan,7.096527576446533
2018,Feb,8.3832550048828125
2018,Mar,5.532135963439941
2018,Apr,0.42104271054267883
2018,May,0.4364776015281677
2018,Jun,-1.3824443817138672
2018,Jul,0.6008548140525818
2018,Aug,-3.086185932159424
2018,Sep,-1.0022997856140137
2018,Oct,3.2923197746276855
2018,Nov,2.882416248321533
2018,Dec,6.3474555015563965
2019,Jan,4.804477691650391
2019,Feb,9.001958847045898
2019,Mar,12.18190860748291
2019,Apr,3.593878984451294
2019,May,3.3242034912109375
2019,Jun,0.839928925037384
2019,Jul,2.0754001140594482
2019,Aug,-2.2984225749969482
2019,Sep,2.5167973041534424
2019,Oct,4.03672456741333
2019,Nov,3.849219560623169
2019,Dec,0.6359092593193054
2020,Jan,-0.4468083679676056
2020,Feb,-0.20230650901794434
2020,Mar,3.1753151416778564
2020,Apr,3.0333943367004395
2020,May,1.7091403007507324
2020,Jun,0.9294937252998352
2020,Jul,-2.5543253421783447
2020,Aug,0.7334392666816711
2020,Sep,1.0590872764587402
2020,Oct,1.519400954246521
2020,Nov,2.966336488723755
2020,Dec,4.371824264526367
2021,Jan,5.746678829193115
2021,Feb,-2.6982061862945557
2021,Mar,0.606585681438446
2021,Apr,1.6121540069580078
2021,May,0.7178716659545898
2021,Jun,1.989025592803955
2021,Jul,1.3015340566635132
2021,Aug,-1.373151183128357
2021,Sep,0.4471133053302765
2021,Oct,3.2947535514831543
2021,Nov,1.7456368207931519
2021,Dec,1.7822134494781494
2022,Jan,1.8055368661880493
2022,Feb,0.13877351582050323
2022,Mar,3.41813588142395
2022,Apr,0.708851158618927
2022,May,1.3076958656311035
2022,Jun,-0.036228444427251816
2022,Jul,0.3664478659629822
2022,Aug,0.40613749623298645
2022,Sep,1.8550268411636353
2022,Oct,2.2005653381347656
2022,Nov,4.50522518157959
2022,Dec,3.319901943206787
2023,Jan,7.271511554718018
2023,Feb,0.5494295954704285
2023,Mar,4.255261421203613
2023,Apr,-2.087374687194824
2023,May,3.3022360801696777
2023,Jun,1.2553311586380005
2023,Jul,4.195715427398682
2023,Aug,2.219975709915161
2023,Sep,1.676816701889038
2023,Oct,2.8721864223480225
2023,Nov,7.060995578765869
2023,Dec,5.221282482147217
2024,Jan,1.225464105606079
2024,Feb,5.578906059265137
2024,Mar,2.5437564849853516
2024,Apr,4.0586838722229
2024,May,0.00796667393296957
2024,Jun,1.6482911109924316
2024,Jul,-0.08264026790857315
2024,Aug,0.9421014189720154
2024,Sep,1.937577247619629
2024,Oct,2.677072286605835
2024,Nov,2.6778171062469482
2024,Dec,5.965258598327637
