year,month,prcp
1982,Aug,13.36299991607666
1982,Sep,31.658000946044922
1982,Oct,16.33300018310547
1982,Nov,53.130001068115234
1982,Dec,42.22200012207031
1983,Jan,108.42900085449219
1983,Feb,76.78399658203125
1983,Mar,174.05499267578125
1983,Apr,38.672000885009766
1983,May,5.324999809265137
1983,Jun,0
1983,Jul,0
1983,Aug,34.404998779296875
1983,Sep,5.988999843597412
1983,Oct,68.930999755859375
1983,Nov,49.27399826049805
1983,Dec,52.297000885009766
1984,Jan,6.938000202178955
1984,Feb,6.697999954223633
1984,Mar,9.012999534606934
1984,Apr,23.584999084472656
1984,May,0
1984,Jun,1.5839999914169312
1984,Jul,10.553000450134277
1984,Aug,3.375
1984,Sep,11.359999656677246
1984,Oct,2.2309999465942383
1984,Nov,50.641998291015625
1984,Dec,79.18499755859375
1985,Jan,30.64699935913086
1985,Feb,14.482000350952148
1985,Mar,24.993999481201172
1985,Apr,4.329999923706055
1985,May,0
1985,Jun,0.26499998569488525
1985,Jul,0.11599999666213989
1985,Aug,0
1985,Sep,12.71399974822998
1985,Oct,5.681000232696533
1985,Nov,51.00299835205078
1985,Dec,20.874000549316406
1986,Jan,44.702999114990234
1986,Feb,77.33599853515625
1986,Mar,79.31700134277344
1986,Apr,30.489999771118164
1986,May,5.406000137329102
1986,Jun,0
1986,Jul,0.08100000023841858
1986,Aug,0
1986,Sep,9.958000183105469
1986,Oct,0.8479999899864197
1986,Nov,25.569000244140625
1986,Dec,18.768999099731445
1987,Jan,35.80099868774414
1987,Feb,23.457000732421875
1987,Mar,52.13399887084961
1987,Apr,5.815999984741211
1987,May,26.61199951171875
1987,Jun,6.939000129699707
1987,Jul,2.818000078201294
1987,Aug,0
1987,Sep,2.750999927520752
1987,Oct,21.292999267578125
1987,Nov,84.71700286865234
1987,Dec,49.15700149536133
1988,Jan,48.724998474121094
1988,Feb,49.23099899291992
1988,Mar,46.98500061035156
1988,Apr,52.417999267578125
1988,May,3.239000082015991
1988,Jun,0
1988,Jul,1.7209999561309814
1988,Aug,0
1988,Sep,0.609000027179718
1988,Oct,0.20499999821186066
1988,Nov,11.996000289916992
1988,Dec,36.23899841308594
1989,Jan,15.559000015258789
1989,Feb,37.31800079345703
1989,Mar,7.5269999504089355
1989,Apr,7.935999870300293
1989,May,14.666999816894531
1989,Jun,0
1989,Jul,0
1989,Aug,0
1989,Sep,12.717000007629395
1989,Oct,6.203000068664551
1989,Nov,0.22699999809265137
1989,Dec,0
1990,Jan,32.09700012207031
1990,Feb,25.492000579833984
1990,Mar,3.381999969482422
1990,Apr,5.61299991607666
1990,May,12.312000274658203
1990,Jun,0
1990,Jul,0
1990,Aug,0.45500001311302185
1990,Sep,10.71399974822998
1990,Oct,0.9980000257492065
1990,Nov,9.333000183105469
1990,Dec,2.8559999465942383
1991,Jan,21.19300079345703
1991,Feb,6.468999862670898
1991,Mar,236.17100524902344
1991,Apr,0.02500000037252903
1991,May,2.303999900817871
1991,Jun,0.6470000147819519
1991,Jul,0
1991,Aug,0
1991,Sep,2.36899995803833
1991,Oct,8.906000137329102
1991,Nov,1.718000054359436
1991,Dec,51.24300003051758
1992,Jan,36.893001556396484
1992,Feb,181.68800354003906
1992,Mar,114.30799865722656
1992,Apr,9.126999855041504
1992,May,16.450000762939453
1992,Jun,0
1992,Jul,20.135000228881836
1992,Aug,0
1992,Sep,0
1992,Oct,22.639999389648438
1992,Nov,1.2960000038146973
1992,Dec,72.66200256347656
1993,Jan,148.45700073242188
1993,Feb,168.25399780273438
1993,Mar,88.352996826171875
1993,Apr,0.05000000074505806
1993,May,0.675000011920929
1993,Jun,20.92300033569336
1993,Jul,0
1993,Aug,0
1993,Sep,0
1993,Oct,3.313999891281128
1993,Nov,14.343999862670898
1993,Dec,28.81999969482422
1994,Jan,19.461999893188477
1994,Feb,80.03700256347656
1994,Mar,34.47600173950195
1994,Apr,17.648000717163086
1994,May,22.881000518798828
1994,Jun,0
1994,Jul,0
1994,Aug,0.07500000298023224
1994,Sep,12.637999534606934
1994,Oct,21.77199935913086
1994,Nov,21.243999481201172
1994,Dec,24.225000381469727
1995,Jan,220.52200317382813
1995,Feb,22.025999069213867
1995,Mar,148.6479949951172
1995,Apr,18.94099998474121
1995,May,27.570999145507813
1995,Jun,7.410999774932861
1995,Jul,1.1080000400543213
1995,Aug,0
1995,Sep,0
1995,Oct,0
1995,Nov,2.7739999294281006
1995,Dec,32.17599868774414
1996,Jan,20.77199935913086
1996,Feb,105.36599731445313
1996,Mar,21.62700080871582
1996,Apr,6.0879998207092285
1996,May,0.9079999923706055
1996,Jun,0
1996,Jul,0.953000009059906
1996,Aug,0.3070000112056732
1996,Sep,0
1996,Oct,71.552001953125
1996,Nov,24.829999923706055
1996,Dec,57.6150016784668
1997,Jan,45.224998474121094
1997,Feb,18.67300033569336
1997,Mar,5.316999912261963
1997,Apr,0
1997,May,0
1997,Jun,0.06400000303983688
1997,Jul,8.211000442504883
1997,Aug,0
1997,Sep,5.589000225067139
1997,Oct,8.428999900817871
1997,Nov,29.459999084472656
1997,Dec,116.36299896240234
1998,Jan,51.28499984741211
1998,Feb,327.1510009765625
1998,Mar,85.02899932861328
1998,Apr,45.00699996948242
1998,May,64.19100189208984
1998,Jun,3.75
1998,Jul,0
1998,Aug,0
1998,Sep,19.388999938964844
1998,Oct,4.576000213623047
1998,Nov,29.798999786376953
1998,Dec,18.767000198364258
1999,Jan,61.09400177001953
1999,Feb,25.384000778198242
1999,Mar,43.95399856567383
1999,Apr,60.090999603271484
1999,May,3.558000087738037
1999,Jun,1.7890000343322754
1999,Jul,7.394000053405762
1999,Aug,0
1999,Sep,7.138999938964844
1999,Oct,0
1999,Nov,7.370999813079834
1999,Dec,2.878000020980835
2000,Jan,35.52899932861328
2000,Feb,110.31800079345703
2000,Mar,39
2000,Apr,50.957000732421875
2000,May,0.29499998688697815
2000,Jun,0.33899998664855957
2000,Jul,0
2000,Aug,0
2000,Sep,0
2000,Oct,20.291000366210938
2000,Nov,0
2000,Dec,0.8140000104904175
2001,Jan,84.36499786376953
2001,Feb,94.75599670410156
2001,Mar,115.49299621582031
2001,Apr,25.92300033569336
2001,May,0
2001,Jun,0
2001,Jul,11.326000213623047
2001,Aug,0
2001,Sep,0.6110000014305115
2001,Oct,2.88100004196167
2001,Nov,39.2599983215332
2001,Dec,29.95599937438965
2002,Jan,12.125
2002,Feb,1.3919999599456787
2002,Mar,13.532999992370605
2002,Apr,8.517000198364258
2002,May,1.5470000505447388
2002,Jun,0
2002,Jul,0
2002,Aug,0
2002,Sep,5.809999942779541
2002,Oct,3.558000087738037
2002,Nov,27.625
2002,Dec,57.74599838256836
2003,Jan,1.4809999465942383
2003,Feb,114.86699676513672
2003,Mar,61.49100112915039
2003,Apr,47.81100082397461
2003,May,56.30500030517578
2003,Jun,0
2003,Jul,2.4820001125335693
2003,Aug,4.9730000495910645
2003,Sep,0
2003,Oct,0
2003,Nov,17.924999237060547
2003,Dec,36.20399856567383
2004,Jan,16.31599998474121
2004,Feb,100.38800048828125
2004,Mar,10.656000137329102
2004,Apr,1.6369999647140503
2004,May,0
2004,Jun,0.02800000086426735
2004,Jul,0
2004,Aug,0
2004,Sep,0.08399999886751175
2004,Oct,85.26899719238281
2004,Nov,2.816999912261963
2004,Dec,79.94599914550781
2005,Jan,139.6510009765625
2005,Feb,197.28199768066406
2005,Mar,30.513999938964844
2005,Apr,26.150999069213867
2005,May,25.334999084472656
2005,Jun,0
2005,Jul,0
2005,Aug,0
2005,Sep,9.288999557495117
2005,Oct,60.17599868774414
2005,Nov,7.114999771118164
2005,Dec,12.074000358581543
2006,Jan,92.03800201416016
2006,Feb,28.454999923706055
2006,Mar,86.32099914550781
2006,Apr,52.51300048828125
2006,May,18.510000228881836
2006,Jun,0
2006,Jul,6.544000148773193
2006,Aug,0
2006,Sep,0
2006,Oct,6.966000080108643
2006,Nov,7.070000171661377
2006,Dec,17.33099937438965
2007,Jan,11.277999877929688
2007,Feb,37.770999908447266
2007,Mar,9.88599967956543
2007,Apr,13.994000434875488
2007,May,0
2007,Jun,0
2007,Jul,0
2007,Aug,0
2007,Sep,9.369000434875488
2007,Oct,6.809000015258789
2007,Nov,3.513000011444092
2007,Dec,22.384000778198242
2008,Jan,126.4219970703125
2008,Feb,28.093000411987305
2008,Mar,1.3569999933242798
2008,Apr,1.3619999885559082
2008,May,15.218000411987305
2008,Jun,0
2008,Jul,0
2008,Aug,0
2008,Sep,0
2008,Oct,2.38700008392334
2008,Nov,59.85300064086914
2008,Dec,47.72200012207031
2009,Jan,26.833999633789063
2009,Feb,76.64299774169922
2009,Mar,14.789999961853027
2009,Apr,5.199999809265137
2009,May,4.545000076293945
2009,Jun,2.2049999237060547
2009,Jul,0
2009,Aug,2.2780001163482666
2009,Sep,0
2009,Oct,32.36800003051758
2009,Nov,3.2339999675750732
2009,Dec,33.59000015258789
2010,Jan,98.2229995727539
2010,Feb,53.654998779296875
2010,Mar,13.532999992370605
2010,Apr,44.749000549316406
2010,May,2.3389999866485596
2010,Jun,0
2010,Jul,0
2010,Aug,0
2010,Sep,0
2010,Oct,64.86699676513672
2010,Nov,16.09000015258789
2010,Dec,160.24600219726563
2011,Jan,24.423999786376953
2011,Feb,43.57699966430664
2011,Mar,87.08399963378906
2011,Apr,7.48199987411499
2011,May,33.125
2011,Jun,3.009000062942505
2011,Jul,3.9649999141693115
2011,Aug,0
2011,Sep,12.201000213623047
2011,Oct,11.27299976348877
2011,Nov,42.60499954223633
2011,Dec,0.07599999755620956
2012,Jan,19.70800018310547
2012,Feb,13.467000007629395
2012,Mar,65.53399658203125
2012,Apr,44.31999969482422
2012,May,0
2012,Jun,0
2012,Jul,0.5490000247955322
2012,Aug,1.093000054359436
2012,Sep,2.1519999504089355
2012,Oct,17.049999237060547
2012,Nov,3.497999906539917
2012,Dec,36.32550048828125
2013,Jan,47.28900146484375
2013,Feb,15.059000015258789
2013,Mar,25.66699981689453
2013,Apr,4.76200008392334
2013,May,7.386000156402588
2013,Jun,0
2013,Jul,9.420000076293945
2013,Aug,0
2013,Sep,0.9520000219345093
2013,Oct,1.6009999513626099
2013,Nov,11.911999702453613
2013,Dec,5.702000141143799
2014,Jan,1.5850000381469727
2014,Feb,39.97999954223633
2014,Mar,43.61899948120117
2014,Apr,11.017999649047852
2014,May,1.8370000123977661
2014,Jun,0
2014,Jul,0
2014,Aug,3.2880001068115234
2014,Sep,0
2014,Oct,0
2014,Nov,13.085000038146973
2014,Dec,66.6719970703125
