year,name,scPDSI,month,lon,lat,time,time_new,PRECT,TREFHT,SOILWATER_10CM,temp_c,precip_mmmonth,temp_scaled,precip_scaled,avg_day,solstice,spi,water_year,avg_solstice,PET,soil_scaled
1000,JAN,0.4,1,240,35.05263,54781,1000-01-01,5.845108574931146e-8,284.6895751953125,25.949302673339844,11.539575195312523,151.5052142622153,-1.1903519411202104,2.8059234854053337,10.088491906083629,1000-06-01,0.7527669649297464,1000,14.46626781048572,22.498342345774738,1.4367907251615644
1000,FEB,1.25,2,240,35.05263,54809,1000-02-01,1.1150024192829733e-7,285.2328796386719,34.299903869628906,12.082879638671898,289.0086270781467,-1.0958573784326315,5.887075326359802,10.896458800485304,1000-06-01,1.5776750995121247,1000,14.46626781048572,24.106749489751646,3.094439274601792
1000,MAR,1.22,3,240,35.05263,54840,1000-03-01,2.2936845311960496e-8,286.27020263671875,29.434219360351563,13.120202636718773,59.45230304860161,-0.9154403318498372,0.7432183420011959,11.944067854103979,1000-06-01,1.4835847213695805,1000,14.46626781048572,34.297584468626006,2.1285693115598905
1000,APR,1.1,4,240,35.05263,54870,1000-04-01,4.482118676207847e-9,288.43017578125,24.420928955078125,15.280175781250023,11.617651608730739,-0.539765661406572,-0.32865195799398417,13.045324282057523,1000-06-01,1.4942170874207867,1000,14.46626781048572,49.13713838249708,1.133398619907517
1000,MAY,1.17,5,240,35.05263,54901,1000-05-01,1.5967015487561298e-9,291.72015380859375,18.178298950195313,18.570153808593773,4.138650414375888,0.03244580998011085,-0.4962400769109657,13.979989855464412,1000-06-01,1.5573185573782842,1000,14.46626781048572,79.90170124374143,-0.10580396312143167
1000,JUN,1.15,6,240,35.05263,54931,1000-06-01,1.3996019621043132e-10,294.84478759765625,15.985919952392578,21.694787597656273,0.362776828577438,0.5758996820497516,-0.580849175782338,14.46626781048572,1000-06-01,1.4213829582601272,1000,14.46626781048572,108.76780614825817,-0.541005427076617
1000,JUL,1.11,7,240,35.05263,54962,1000-07-01,2.3018527361973184e-10,298.3558349609375,14.681151390075684,25.205834960937523,0.5966402292223449,1.186560774967009,-0.5756088065967853,14.262317442433304,1000-06-01,-0.15385870380010225,1000,14.46626781048572,148.75612654162848,-0.8000104572343215
1000,AUG,1.04,8,240,35.05263,54993,1000-08-01,3.2968205531010153e-13,299.065673828125,14.419679641723633,25.915673828125023,8.545358873637832e-4,1.310019940731941,-0.5889590656793783,13.473135269755607,1000-06-01,-0.8288115798567387,1000,14.46626781048572,148.0904097233774,-0.8519142967528449
1000,SEP,1.03,9,240,35.05263,55023,1000-09-01,1.901641288881706e-9,295.61517333984375,14.822718620300293,22.465173339843773,4.9290542207813814,0.7098895006469115,-0.47852885001608286,12.429554580453303,1000-06-01,-0.08826960593649735,1000,14.46626781048572,99.33485376995095,-0.771908442982416
1000,OCT,0.81,10,240,35.05263,55054,1000-10-01,3.978433693596628e-10,294.1602783203125,15.064292907714844,21.010278320312523,1.031210013380246,0.45684598092733447,-0.5658710447255675,11.333977833361352,1000-06-01,-0.5680062188679796,1001,14.46626781048572,81.82515503586382,-0.7239543786340022
1000,NOV,1.04,11,240,35.05263,55084,1000-11-01,2.1380261117087684e-8,289.42169189453125,20.087608337402344,16.271691894531273,55.41763681549128,-0.3673156057013856,0.6528102638509756,10.367725127067954,1000-06-01,0.7740904279006153,1001,14.46626781048572,43.793506822659616,0.27320634544686984
1000,DEC,1.57,12,240,35.05263,55115,1000-12-01,4.917190210562694e-8,284.3434753417969,28.268526077270508,11.193475341796898,127.45357025778503,-1.250547573060885,2.2669785553515998,9.850662733582775,1000-06-01,1.5925601713142024,1001,14.46626781048572,20.722736289634888,1.8971716272051127
1001,JAN,-0.8,1,240,35.05263,55146,1001-01-01,5.554596338441797e-9,284.6315002441406,28.236618041992188,11.481500244140648,14.397513709241139,-1.200452663065639,-0.26636130605174524,10.088491906083629,1001-06-01,0.8047731700599405,1001,14.46626781048572,22.277182598896275,1.890837675055883
1001,FEB,-0.74,2,240,35.05263,55174,1001-02-01,3.8091499732217926e-8,284.6685791015625,29.498519897460938,11.518579101562523,98.73316730590886,-1.1940036997636443,1.6234169112010877,10.896458800485304,1001-06-01,0.7264653004307441,1001,14.46626781048572,21.95172841790367,2.1413333856142174
1001,MAR,-0.66,3,240,35.05263,55205,1001-03-01,2.3212031408093026e-8,286.1130065917969,26.108610153198242,12.963006591796898,60.16558540977712,-0.9427807515770583,0.7592014453674976,11.944067854103979,1001-06-01,0.735202308681081,1001,14.46626781048572,33.49762230990469,1.4684142941352096
1001,APR,-0.9,4,240,35.05263,55235,1001-04-01,3.825820105163302e-9,290.55975341796875,21.95063591003418,17.409753417968773,9.91652571258328,-0.16937754853432463,-0.36677048232200565,13.045324282057523,1001-06-01,0.4816168424989422,1001,14.46626781048572,63.4390216114577,0.6430294133611538
